,Date,User,Tweet,hashtag,text,Segmented#
11,2023-01-31 11:11:24+00:00,ReheSamay,"Every morning I look at my crypto portfolio like my ex girlfriend's Instagram. She's gone, happily married, has three kids and i'm like 'no no, she will come back someday'",[],"['every', 'morning', 'look', 'crypto', 'portfolio', 'like', 'ex', 'girlfriends', 'instagram', 'shes', 'gone', 'happily', 'married', 'ha', 'three', 'kid', 'im', 'like', 'come', 'back', 'someday']",
12,2023-01-31 11:05:49+00:00,ReheSamay,"Meri sarkaar se guzaarish yehi hai ki crypto profits pe 30% tax mat lo, 50% lelo, par bas profit karaado yaar",[],"['meri', 'sarkaar', 'se', 'guzaarish', 'yehi', 'hai', 'ki', 'crypto', 'profit', 'pe', 'tax', 'mat', 'lo', 'lelo', 'par', 'ba', 'profit', 'karaado', 'yaar']",
13,2023-01-28 15:26:21+00:00,ReheSamay,Biggest risk is to take no risk at all...and thats how i lost all my money in crypto. Vishy sir ❤️🙏,[],"['biggest', 'risk', 'take', 'risk', 'thats', 'lost', 'money', 'crypto', 'vishy', 'sir']",
14,2022-12-19 19:17:55+00:00,ReheSamay,The cringe when someone sends you a google drive link without giving access,[],"['cringe', 'someone', 'sends', 'google', 'drive', 'link', 'without', 'giving', 'access']",
15,2022-12-18 18:49:06+00:00,ReheSamay,"@ejazahmad081 Bhai mai youbroadband pe dekh raha hu, mere yaha abhi bhi 2-2 hai score",[],"['bhai', 'mai', 'youbroadband', 'pe', 'dekh', 'raha', 'hu', 'mere', 'yaha', 'abhi', 'bhi', 'hai', 'score']",
16,2022-12-18 18:47:53+00:00,ReheSamay,Mutual Fund sahi honge bhai par match k beech mai 300 baar toh galat hai na yaar,[],"['mutual', 'fund', 'sahi', 'honge', 'bhai', 'par', 'match', 'k', 'beech', 'mai', 'baar', 'toh', 'galat', 'hai', 'na', 'yaar']",
17,2022-12-18 18:45:34+00:00,ReheSamay,@notfornormies_ Uss se bhi kharaab - Jio Cinema https://t.co/iRUqTj3nwH,[],"['us', 'se', 'bhi', 'kharaab', 'jio', 'cinema']",
18,2022-12-18 18:36:53+00:00,ReheSamay,Aaj k match mai maine Messi aur Mbappe se zyaada toh Dhoni aur Sachin ko dekha,[],"['aaj', 'k', 'match', 'mai', 'maine', 'messi', 'aur', 'mbappe', 'se', 'zyaada', 'toh', 'dhoni', 'aur', 'sachin', 'ko', 'dekha']",
19,2022-12-18 18:28:22+00:00,ReheSamay,@thetanmay Twitter poll by Elon Musk,[],"['twitter', 'poll', 'elon', 'musk']",
20,2022-12-18 18:11:00+00:00,ReheSamay,Jo paisa diya nahi tha match dekhne ka woh bhi wasool ho gaya,[],"['jo', 'paisa', 'diya', 'nahi', 'tha', 'match', 'dekhne', 'ka', 'woh', 'bhi', 'wasool', 'ho', 'gaya']",
21,2022-12-18 16:51:27+00:00,ReheSamay,@viditchess You mean COB,[],"['mean', 'cob']",
22,2022-12-12 08:55:41+00:00,ReheSamay,@GothamChess You were so amazing as always brother 🔥,[],"['amazing', 'always', 'brother']",
23,2022-12-12 08:55:01+00:00,ReheSamay,@viditchess Aa raha hu aapke weight class mai,[],"['aa', 'raha', 'hu', 'aapke', 'weight', 'class', 'mai']",
24,2022-12-12 04:22:34+00:00,ReheSamay,@alexandrabotez The ref dont know how much 3 is,[],"['ref', 'dont', 'know', 'much']",
